countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
UKR,Ukraine,Hryvnia,2017.0,522577.8438,537900.125,44.487709,16.26255035,,3.272443056,492437.75,562760.1875,522577.8438,537900.125,7039307.0,0.05392023176,0.3772501051,0.3796617985,537900.125,492437.7188,562760.1875,7039307.0,1.0,1.0,1.0,0.5584412217,0.01232121605,0.02508694679,26.5966063,0.1999000907,0.2146863341,0.2085709423,Benchmark,Benchmark,Market-based,Regular,Regular,0.4715484915,77.7778,0.5695213079,0.1307350695,0.3459604084,0.13041991,-0.1533207893,-0.0233159326,0.2456511557,0.3182281554,0.1245845109,0.619053483,0.5994712114,0.1713704914,0.1164079234
UKR,Ukraine,Hryvnia,2018.0,541942.5,561325.125,44.246156,16.38066673,,3.281030178,521935.7188,589677.3125,542379.8125,562724.125,7091753.5,0.05336244032,0.3860816956,0.3889988661,556217.1875,527171.375,592269.0625,6977391.5,1.011992812,1.019438744,1.037562013,0.5584412217,0.0121343825,0.02545623854,27.20049233,0.2260556966,0.2413472682,0.232621789,Extrapolated,Benchmark,Market-based,Regular,Regular,,77.7778,0.5947563052,0.1203815565,0.332759887,0.130110845,-0.1660706103,-0.0119380299,0.2712954581,0.3591659665,0.1451966614,0.6465027928,0.611941278,0.2042622566,0.1295401454
UKR,Ukraine,Hryvnia,2019.0,562544.1875,578290.5,43.993638,16.49907684,,3.28966856,553559.3125,607393.375,563291.1875,580797.3125,7085837.5,0.05263486132,0.3922834694,0.394562453,574202.5625,569416.8125,613136.75,6927137.0,1.026404023,1.043200731,1.064727306,0.5584412217,0.01516242232,0.02598578483,25.84558933,0.2645638883,0.2730046809,0.264775902,Extrapolated,Extrapolated,Market-based,Regular,Regular,,72.2222,0.6448824406,0.09268987924,0.3082199097,0.1321761161,-0.167310372,-0.01065796148,0.3092406988,0.3597987294,0.1710874438,0.6598289609,0.6283048391,0.2223229706,0.149390772
USA,United States,US Dollar,2000.0,14110581.0,14095967.0,281.710909,138.6361084,1844.85398,3.578582525,10883918.0,14716939.0,14197566.0,14156661.0,49367780.0,1.0,1.0,1.0,14143361.0,11426982.0,14707301.0,49368260.0,0.6580613852,0.9089835882,0.9092479348,0.6370731592,0.0751818195,0.03773190081,1.0,0.7534179091,0.7221200466,0.7242065668,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.6756718755,0.2707574069,0.09314769506,0.1060649082,-0.1558786184,0.01023668051,0.7069483995,0.6332493424,1.090496898,0.5194718838,0.5709829926,0.6052441597,1.0
USA,United States,US Dollar,2001.0,14258955.0,14205419.0,284.607993,138.6468048,1823.659338,3.588337183,11176356.0,14897320.0,14396745.0,14295339.0,50734368.0,1.0,1.0,1.0,14284560.0,11731971.0,14877334.0,50734816.0,0.6833544374,0.9107121825,0.9124001265,0.6403365731,0.07073439658,0.03819363192,1.0,0.7697524428,0.7350149155,0.7402288318,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.6842464805,0.2602921128,0.09757170081,0.1005143896,-0.1502859294,0.007661251351,0.7223441601,0.6306766272,1.102214932,0.5087385774,0.5492489338,0.6283299327,1.0
USA,United States,US Dollar,2002.0,14503314.0,14396938.0,287.279318,138.1520844,1806.690813,3.598118544,11468812.0,15271875.0,14700074.0,14540255.0,51925404.0,1.0,1.0,1.0,14533353.0,12056104.0,15215614.0,51925832.0,0.7029778361,0.923006773,0.9295537472,0.6296166778,0.07318083942,0.03840525076,1.0,0.7836668491,0.7439702749,0.752147615,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.687813282,0.2615540624,0.1009495109,0.09345167875,-0.1512295753,0.007461035158,0.7341967225,0.6242581606,1.120728731,0.5100046396,0.5457233191,0.6431728005,1.0
USA,United States,US Dollar,2003.0,14906207.0,14799683.0,289.815562,138.6908569,1790.841678,3.60792613,11835987.0,15753001.0,15090390.0,14954228.0,53183824.0,1.0,1.0,1.0,14949183.0,12407310.0,15697357.0,53184000.0,0.7229890823,0.9407809973,0.9502623677,0.6214457154,0.07554266602,0.03847884759,1.0,0.8001102805,0.7593075037,0.7662212253,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.6874556541,0.2619335651,0.104025349,0.08861787617,-0.1492651701,0.007232694887,0.7512482405,0.6360142827,1.123016834,0.5463277102,0.5868793726,0.6647774577,1.0
USA,United States,US Dollar,2004.0,15484192.0,15372598.0,292.354658,140.2701874,1789.52746,3.617760897,12262053.0,16446173.0,15652782.0,15523249.0,54572780.0,1.0,1.0,1.0,15517086.0,12822789.0,16369454.0,54572836.0,0.7456982732,0.957166791,0.9713093638,0.61711514,0.07578790933,0.03855911642,1.0,0.8208534718,0.7802913189,0.7868024707,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.6851818562,0.2695389688,0.1047335044,0.09150913358,-0.1585716009,0.00760815898,0.7721390724,0.6614190936,1.139550447,0.5758458376,0.6215604544,0.7034953237,1.0
USA,United States,US Dollar,2005.0,15991891.0,15920553.0,294.993511,142.4933014,1787.013857,3.627622366,12903373.0,17323920.0,16415791.0,16070041.0,56084544.0,1.0,1.0,1.0,16062235.0,13216059.0,16961596.0,56084488.0,0.7714054585,0.9676946998,0.9829807878,0.605635345,0.07621686906,0.0387416929,1.0,0.8300018311,0.7941522002,0.8112385273,Benchmark,Benchmark,Market-based,Regular,Regular,1.0,,0.6963691115,0.2750799954,0.1065767705,0.09777740389,-0.1838427335,0.008039496839,0.7816431522,0.6895088553,1.145975947,0.575324595,0.5855751634,0.7569783926,1.0
USA,United States,US Dollar,2006.0,16448620.0,16386528.0,297.758969,145.0941467,1787.351164,3.642328978,13230304.0,17685324.0,16750561.0,16525906.0,57575360.0,1.0,1.0,1.0,16520807.0,13573024.0,17433136.0,57575292.0,0.79927212,0.9683090448,0.9828884006,0.6055108905,0.07312025875,0.03907649964,1.0,0.8566458225,0.8247251511,0.8359365463,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.6945504546,0.2695780098,0.1060291976,0.1054661572,-0.1835195571,0.007895771414,0.8067854047,0.7299285531,1.183259487,0.596698463,0.6330726743,0.8070784807,1.0
USA,United States,US Dollar,2007.0,16746366.0,16702365.0,300.608429,146.3957825,1785.883505,3.657094717,13564434.0,17830046.0,16985660.0,16835740.0,58915348.0,1.0,1.0,1.0,16830766.0,13858903.0,17655966.0,58915288.0,0.8261497617,0.9665333033,0.9753272533,0.6040037274,0.07220282406,0.03956166655,1.0,0.8776814342,0.8508270979,0.8584036231,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.6980859637,0.2533664703,0.1076067984,0.1062899157,-0.1751453727,0.009796177968,0.8258828521,0.7654317617,1.213718414,0.6482368708,0.6850472093,0.831894815,1.0
